woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
świętokrzyskie,buski,2015,202601000000,10,112.0,155.0,134.0,85.0,27.0,22.0
świętokrzyskie,jędrzejowski,2015,302602012000,155,325.0,302.0,681.0,483.0,124.0,74.0
świętokrzyskie,kazimierski,2015,302603012000,4,112.0,147.0,274.0,135.0,112.0,27.0
świętokrzyskie,kielecki,2015,302604012000,44,467.0,576.0,1157.0,692.0,175.0,290.0
świętokrzyskie,konecki,2015,302605012000,33,316.0,286.0,987.0,617.0,229.0,141.0
świętokrzyskie,m. Kielce,2015,252661011000,30,309.0,721.0,2520.0,1840.0,610.0,70.0
świętokrzyskie,opatowski,2015,302606012000,4,121.0,137.0,283.0,156.0,97.0,30.0
świętokrzyskie,ostrowiecki,2015,302607022000,24,207.0,201.0,263.0,163.0,35.0,65.0
świętokrzyskie,pińczowski,2015,302608013000,6,154.0,118.0,100.0,87.0,12.0,1.0
świętokrzyskie,sandomierski,2015,302609022000,13,157.0,155.0,276.0,184.0,48.0,44.0
świętokrzyskie,skarżyski,2015,302610022000,51,77.0,215.0,259.0,232.0,14.0,13.0
świętokrzyskie,starachowicki,2015,302611022000,11,126.0,275.0,524.0,323.0,160.0,41.0
świętokrzyskie,staszowski,2015,302612012000,53,196.0,181.0,331.0,216.0,48.0,67.0
świętokrzyskie,włoszczowski,2015,302613012000,13,180.0,169.0,286.0,131.0,71.0,84.0
dolnośląskie,bolesławiecki,2014,300201011000,33,66.0,81.0,179.0,,,
dolnośląskie,dzierżoniowski,2014,300202011000,86,128.0,146.0,559.0,,,
dolnośląskie,górowski,2014,300204013000,5,15.0,18.0,0.0,,,
dolnośląskie,głogowski,2014,200203000000,23,120.0,123.0,344.0,,,
dolnośląskie,jaworski,2014,300205023000,23,18.0,27.0,183.0,,,
dolnośląskie,kamiennogórski,2014,300207011000,13,54.0,101.0,171.0,,,
dolnośląskie,karkonoski,2014,300206052000,43,71.0,118.0,136.0,,,
dolnośląskie,kłodzki,2014,300208063000,78,172.0,161.0,404.0,,,
dolnośląskie,legnicki,2014,300209011000,11,61.0,70.0,202.0,,,
dolnośląskie,lubański,2014,300210033000,14,83.0,84.0,65.0,,,
dolnośląskie,lubiński,2014,300211011000,86,161.0,169.0,437.0,,,
dolnośląskie,lwówecki,2014,300212013000,19,87.0,75.0,147.0,,,
dolnośląskie,m. Jelenia Góra,2014,250261011000,301,56.0,301.0,366.0,,,
dolnośląskie,m. Legnica,2014,250262011000,10,140.0,220.0,1356.0,,,
dolnośląskie,m. Wałbrzych,2014,250265011000,30,22.0,30.0,0.0,,,
dolnośląskie,m. Wrocław,2014,250264011000,224,702.0,953.0,3513.0,,,
dolnośląskie,milicki,2014,300213012000,23,43.0,60.0,260.0,,,
dolnośląskie,oleśnicki,2014,300214023000,35,56.0,40.0,529.0,,,
dolnośląskie,oławski,2014,300215022000,46,78.0,91.0,306.0,,,
dolnośląskie,polkowicki,2014,300216013000,52,114.0,68.0,235.0,,,
dolnośląskie,strzeliński,2014,300217012000,3,65.0,62.0,78.0,,,
dolnośląskie,trzebnicki,2014,300220013000,71,91.0,99.0,408.0,,,
dolnośląskie,wałbrzyski,2014,300221011000,16,59.0,104.0,247.0,,,
dolnośląskie,wołowski,2014,300222013000,40,34.0,33.0,0.0,,,
dolnośląskie,wrocławski,2014,300223012000,83,135.0,128.0,461.0,,,
dolnośląskie,zgorzelecki,2014,300225033000,37,91.0,128.0,144.0,,,
dolnośląskie,ząbkowicki,2014,300224013000,13,103.0,110.0,142.0,,,
dolnośląskie,złotoryjski,2014,300226032000,3,69.0,106.0,215.0,,,
dolnośląskie,średzki,2014,300218012000,26,29.0,30.0,48.0,,,
dolnośląskie,świdnicki,2014,300219032000,89,314.0,275.0,875.0,,,
kujawsko - pomorskie,aleksandrowski,2014,200401000000,11,66.0,112.0,141.0,,,
kujawsko - pomorskie,brodnicki,2014,300402022000,11,97.0,96.0,184.0,,,
kujawsko - pomorskie,bydgoski,2014,300403012000,62,233.0,250.0,364.0,,,
kujawsko - pomorskie,chełmiński,2014,200404000000,15,136.0,152.0,167.0,,,
kujawsko - pomorskie,golubsko-dobrzyński,2014,300405022000,19,83.0,93.0,168.0,,,
kujawsko - pomorskie,grudziądzki,2014,300406012000,17,111.0,117.0,161.0,,,
kujawsko - pomorskie,inowrocławski,2014,300407022000,73,236.0,297.0,1100.0,,,
kujawsko - pomorskie,lipnowski,2014,300408022000,2,154.0,101.0,166.0,,,
kujawsko - pomorskie,m. Bydgoszcz,2014,250461011000,17,542.0,548.0,958.0,,,
kujawsko - pomorskie,m. Grudziądz,2014,250462011000,30,131.0,284.0,1565.0,,,
kujawsko - pomorskie,m. Toruń,2014,250463011000,8,226.0,226.0,276.0,,,
kujawsko - pomorskie,m. Włocławek,2014,200464000000,36,65.0,415.0,163.0,,,
kujawsko - pomorskie,mogileński,2014,300409012000,5,78.0,88.0,102.0,,,
kujawsko - pomorskie,nakielski,2014,300410013000,46,243.0,214.0,717.0,,,
kujawsko - pomorskie,radziejowski,2014,300411022000,5,85.0,79.0,91.0,,,
kujawsko - pomorskie,rypiński,2014,300412022000,2,82.0,73.0,196.0,,,
kujawsko - pomorskie,sępoleński,2014,300413013000,24,138.0,128.0,191.0,,,
kujawsko - pomorskie,toruński,2014,300415011000,38,121.0,147.0,280.0,,,
kujawsko - pomorskie,tucholski,2014,300416012000,15,63.0,74.0,339.0,,,
kujawsko - pomorskie,wąbrzeski,2014,300417022000,11,32.0,63.0,106.0,,,
kujawsko - pomorskie,włocławski,2014,300418022000,12,166.0,197.0,239.0,,,
kujawsko - pomorskie,świecki,2014,300414012000,27,148.0,192.0,368.0,,,
kujawsko - pomorskie,żniński,2014,300419013000,31,238.0,265.0,752.0,,,
lubelskie,bialski,2014,200601000000,27,220.0,249.0,477.0,,,
lubelskie,biłgorajski,2014,300602022000,18,194.0,207.0,396.0,,,
lubelskie,chełmski,2014,300603022000,24,152.0,167.0,293.0,,,
lubelskie,chełmski,2014,300606082000,8,15.0,21.0,28.0,,,
lubelskie,hrubieszowski,2014,300604022000,10,185.0,262.0,451.0,,,
lubelskie,janowski,2014,300605012000,8,59.0,73.0,191.0,,,
lubelskie,krasnostawski,2014,300606022000,15,143.0,207.0,304.0,,,
lubelskie,kraśnicki,2014,300607023000,12,243.0,385.0,534.0,,,
lubelskie,lubartowski,2014,300608022000,22,166.0,146.0,312.0,,,
lubelskie,lubelski,2014,300609013000,47,243.0,309.0,775.0,,,
lubelskie,m. Biała Podlaska,2014,250661011000,4,109.0,122.0,258.0,,,
lubelskie,m. Chełm,2014,250662011000,15,157.0,157.0,263.0,,,
lubelskie,m. Lublin,2014,250663011000,79,587.0,644.0,1312.0,,,
lubelskie,m. Zamość,2014,250664011000,18,72.0,134.0,311.0,,,
lubelskie,opolski,2014,300612012000,14,91.0,149.0,262.0,,,
lubelskie,parczewski,2014,300613012000,10,223.0,182.0,292.0,,,
lubelskie,puławski,2014,300614022000,86,274.0,288.0,554.0,,,
lubelskie,radzyński,2014,300615022000,17,156.0,135.0,191.0,,,
lubelskie,rycki,2014,300616011000,18,158.0,161.0,294.0,,,
lubelskie,tomaszowski,2014,300618022000,28,146.0,157.0,288.0,,,
lubelskie,włodawski,2014,300619022000,4,53.0,81.0,180.0,,,
lubelskie,zamojski,2014,300620012000,13,122.0,165.0,310.0,,,
lubelskie,łukowski,2014,300611032000,16,322.0,339.0,619.0,,,
lubelskie,łęczyński,2014,300610012000,10,122.0,168.0,282.0,,,
lubelskie,świdnicki,2014,300617022000,37,142.0,173.0,290.0,,,
lubuskie,gorzowski,2014,300801022000,78,78.0,123.0,280.0,,,
lubuskie,krośnieński,2014,300802022000,16,125.0,137.0,120.0,,,
lubuskie,m. Gorzów Wielkopolski,2014,250861011000,43,328.0,226.0,808.0,,,
lubuskie,m. Zielona Góra,2014,250862011000,46,182.0,208.0,1612.0,,,
lubuskie,międzyrzecki,2014,300803012000,26,90.0,137.0,464.0,,,
lubuskie,nowosolski,2014,300804023000,41,192.0,206.0,271.0,,,
lubuskie,strzelecko-drezdenecki,2014,300806013000,15,68.0,113.0,360.0,,,
lubuskie,sulęciński,2014,300807012000,41,16.0,126.0,67.0,,,
lubuskie,słubicki,2014,300805013000,10,132.0,108.0,206.0,,,
lubuskie,wschowski,2014,300812013000,60,88.0,187.0,318.0,,,
lubuskie,zielonogórski,2014,300809013000,26,200.0,238.0,649.0,,,
lubuskie,świebodziński,2014,300808012000,12,141.0,176.0,76.0,,,
lubuskie,żagański,2014,300810032000,10,221.0,270.0,362.0,,,
lubuskie,żarski,2014,300811032000,43,201.0,233.0,530.0,,,
mazowieckie,białobrzeski,2014,301401013000,0,64.0,83.0,251.0,,,
mazowieckie,ciechanowski,2014,201402000000,22,146.0,186.0,403.0,,,
mazowieckie,garwoliński,2014,301403032000,12,338.0,403.0,822.0,,,
mazowieckie,gostyniński,2014,301404011000,6,73.0,84.0,185.0,,,
mazowieckie,grodziski,2014,301405032000,23,74.0,111.0,240.0,,,
mazowieckie,grójecki,2014,301406012000,12,147.0,218.0,282.0,,,
mazowieckie,kozienicki,2014,301407032000,7,102.0,178.0,256.0,,,
mazowieckie,legionowski,2014,301408022000,143,161.0,216.0,541.0,,,
mazowieckie,lipski,2014,301409012000,0,97.0,119.0,262.0,,,
mazowieckie,m. Ostrołęka,2014,251461011000,2,77.0,73.0,293.0,,,
mazowieckie,m. Płock,2014,251462011000,56,295.0,298.0,457.0,,,
mazowieckie,m. Radom,2014,251463011000,59,354.0,424.0,2600.0,,,
mazowieckie,m. Siedlce,2014,251464011000,10,71.0,127.0,540.0,,,
mazowieckie,m. st. Warszawa,2014,251465011000,490,854.0,2178.0,8504.0,,,
mazowieckie,makowski,2014,301411022000,4,94.0,87.0,36.0,,,
mazowieckie,miński,2014,301412042000,42,167.0,265.0,525.0,,,
mazowieckie,mławski,2014,301413022000,16,135.0,179.0,587.0,,,
mazowieckie,nowodworski,2014,301414022000,16,54.0,67.0,122.0,,,
mazowieckie,ostrowski,2014,301416022000,7,141.0,168.0,133.0,,,
mazowieckie,ostrołęcki,2014,301415012000,21,174.0,192.0,237.0,,,
mazowieckie,otwocki,2014,301417032000,37,181.0,208.0,512.0,,,
mazowieckie,piaseczyński,2014,301418013000,49,159.0,205.0,331.0,,,
mazowieckie,pruszkowski,2014,301421033000,35,141.0,219.0,719.0,,,
mazowieckie,przasnyski,2014,301422023000,13,109.0,142.0,328.0,,,
mazowieckie,przysuski,2014,301423012000,0,60.0,105.0,190.0,,,
mazowieckie,pułtuski,2014,301424012000,2,79.0,104.0,465.0,,,
mazowieckie,płocki,2014,301419132000,43,102.0,140.0,307.0,,,
mazowieckie,płoński,2014,301420032000,16,182.0,235.0,416.0,,,
mazowieckie,radomski,2014,301425022000,24,141.0,247.0,413.0,,,
mazowieckie,siedlecki,2014,301426012000,16,183.0,207.0,491.0,,,
mazowieckie,sierpecki,2014,301427022000,5,137.0,138.0,265.0,,,
mazowieckie,sochaczewski,2014,301428022000,25,146.0,204.0,388.0,,,
mazowieckie,sokołowski,2014,301429022000,12,58.0,103.0,208.0,,,
mazowieckie,szydłowiecki,2014,301430012000,7,59.0,121.0,149.0,,,
mazowieckie,warszawski zachodni,2014,301432013000,15,107.0,138.0,492.0,,,
mazowieckie,wołomiński,2014,301434052000,62,222.0,313.0,781.0,,,
mazowieckie,wyszkowski,2014,301435012000,27,146.0,156.0,329.0,,,
mazowieckie,węgrowski,2014,301433022000,12,309.0,308.0,555.0,,,
mazowieckie,zwoleński,2014,301436012000,3,76.0,92.0,208.0,,,
mazowieckie,łosicki,2014,301410012000,7,43.0,59.0,126.0,,,
mazowieckie,żuromiński,2014,301437013000,16,54.0,61.0,121.0,,,
mazowieckie,żyrardowski,2014,301438023000,19,48.0,102.0,273.0,,,
małopolskie,bocheński,2014,201201000000,28,173.0,150.0,762.0,,,
małopolskie,brzeski,2014,301202012000,14,115.0,111.0,496.0,,,
małopolskie,chrzanowski,2014,301203013000,49,307.0,291.0,892.0,,,
małopolskie,dąbrowski,2014,301204012000,10,44.0,56.0,80.0,,,
małopolskie,gorlicki,2014,301205023000,21,185.0,202.0,429.0,,,
małopolskie,krakowski,2014,301206012000,175,533.0,557.0,1243.0,,,
małopolskie,limanowski,2014,301207032000,101,300.0,315.0,879.0,,,
małopolskie,m. Kraków,2014,251261011000,174,829.0,857.0,2341.0,,,
małopolskie,m. Nowy Sącz,2014,251262011000,4,50.0,120.0,676.0,,,
małopolskie,m. Tarnów,2014,251263011000,29,260.0,260.0,830.0,,,
małopolskie,miechowski,2014,301208012000,9,92.0,85.0,320.0,,,
małopolskie,myślenicki,2014,301209013000,43,208.0,219.0,409.0,,,
małopolskie,nowosądecki,2014,301210022000,44,228.0,267.0,512.0,,,
małopolskie,nowotarski,2014,301211032000,28,280.0,334.0,606.0,,,
małopolskie,olkuski,2014,301212032000,43,197.0,226.0,322.0,,,
małopolskie,oświęcimski,2014,301213023000,77,245.0,215.0,430.0,,,
małopolskie,proszowicki,2014,301214012000,8,41.0,47.0,65.0,,,
małopolskie,suski,2014,301215032000,26,193.0,198.0,306.0,,,
małopolskie,tarnowski,2014,301216112000,28,315.0,316.0,995.0,,,
małopolskie,tatrzański,2014,301217022000,12,71.0,58.0,142.0,,,
małopolskie,wadowicki,2014,301218013000,67,308.0,307.0,986.0,,,
małopolskie,wielicki,2014,301219012000,41,146.0,147.0,905.0,,,
opolskie,brzeski,2014,301601011000,91,103.0,155.0,272.0,,,
opolskie,głubczycki,2014,301602013000,15,106.0,122.0,365.0,,,
opolskie,kluczborski,2014,301604013000,20,130.0,137.0,236.0,,,
opolskie,krapkowicki,2014,301605013000,28,131.0,153.0,158.0,,,
opolskie,kędzierzyńsko-kozielski,2014,301603022000,43,72.0,151.0,296.0,,,
opolskie,m. Opole,2014,251661011000,63,172.0,255.0,765.0,,,
opolskie,namysłowski,2014,301606012000,12,91.0,108.0,117.0,,,
opolskie,nyski,2014,301607013000,42,226.0,355.0,887.0,,,
opolskie,oleski,2014,301608013000,5,80.0,88.0,226.0,,,
opolskie,opolski,2014,301609012000,41,176.0,186.0,574.0,,,
opolskie,prudnicki,2014,301610013000,29,73.0,85.0,498.0,,,
opolskie,strzelecki,2014,301611012000,28,107.0,116.0,177.0,,,
podkarpackie,bieszczadzki,2014,201801000000,8,19.0,28.0,45.0,,,
podkarpackie,brzozowski,2014,201802000000,7,111.0,124.0,243.0,,,
podkarpackie,dębicki,2014,301803023000,32,185.0,158.0,567.0,,,
podkarpackie,jarosławski,2014,301804032000,13,153.0,177.0,223.0,,,
podkarpackie,jasielski,2014,301805022000,39,325.0,266.0,312.0,,,
podkarpackie,kolbuszowski,2014,301806012000,19,129.0,116.0,91.0,,,
podkarpackie,krośnieński,2014,301807012000,16,416.0,411.0,370.0,,,
podkarpackie,leski,2014,301821012000,18,43.0,50.0,103.0,,,
podkarpackie,leżajski,2014,301808022000,8,154.0,136.0,101.0,,,
podkarpackie,lubaczowski,2014,301809023000,36,56.0,57.0,117.0,,,
podkarpackie,m. Krosno,2014,251861011000,17,117.0,178.0,460.0,,,
podkarpackie,m. Przemyśl,2014,251862011000,11,164.0,8.0,52.0,,,
podkarpackie,m. Rzeszów,2014,251863011000,88,151.0,307.0,436.0,,,
podkarpackie,m. Tarnobrzeg,2014,251864011000,5,82.0,68.0,256.0,,,
podkarpackie,mielecki,2014,301811022000,45,247.0,226.0,333.0,,,
podkarpackie,niżański,2014,301812012000,25,162.0,136.0,411.0,,,
podkarpackie,przemyski,2014,301813012000,14,75.0,94.0,143.0,,,
podkarpackie,przeworski,2014,301814022000,11,196.0,131.0,368.0,,,
podkarpackie,ropczycko-sędziszowski,2014,301815012000,5,126.0,155.0,325.0,,,
podkarpackie,rzeszowski,2014,301816023000,85,245.0,237.0,462.0,,,
podkarpackie,sanocki,2014,301817022000,31,174.0,265.0,435.0,,,
podkarpackie,stalowowolski,2014,301818022000,55,167.0,131.0,456.0,,,
podkarpackie,strzyżowski,2014,301819012000,62,185.0,181.0,126.0,,,
podkarpackie,tarnobrzeski,2014,301820013000,17,104.0,118.0,106.0,,,
podkarpackie,łańcucki,2014,301810022000,23,61.0,64.0,89.0,,,
podlaskie,augustowski,2014,202001000000,23,109.0,120.0,429.0,,,
podlaskie,białostocki,2014,202002000000,27,350.0,437.0,591.0,,,
podlaskie,bielski,2014,302003011000,7,107.0,86.0,375.0,,,
podlaskie,grajewski,2014,302004011000,4,141.0,152.0,169.0,,,
podlaskie,hajnowski,2014,302005022000,3,93.0,109.0,146.0,,,
podlaskie,kolneński,2014,302006022000,18,117.0,121.0,216.0,,,
podlaskie,m. Białystok,2014,252061011000,74,636.0,806.0,2907.0,,,
podlaskie,m. Suwałki,2014,252063011000,16,134.0,104.0,99.0,,,
podlaskie,m. Łomża,2014,252062011000,20,43.0,166.0,176.0,,,
podlaskie,moniecki,2014,302008013000,9,95.0,103.0,264.0,,,
podlaskie,sejneński,2014,302009022000,30,75.0,74.0,168.0,,,
podlaskie,siemiatycki,2014,302010023000,8,173.0,145.0,384.0,,,
podlaskie,sokólski,2014,302011013000,15,332.0,309.0,438.0,,,
podlaskie,suwalski,2014,302012012000,17,96.0,102.0,283.0,,,
podlaskie,wysokomazowiecki,2014,302013023000,36,180.0,164.0,174.0,,,
podlaskie,zambrowski,2014,302014022000,9,99.0,108.0,17.0,,,
podlaskie,łomżyński,2014,302007013000,22,131.0,122.0,124.0,,,
pomorskie,bytowski,2014,302201012000,23,127.0,142.0,450.0,,,
pomorskie,chojnicki,2014,302202023000,21,225.0,159.0,431.0,,,
pomorskie,człuchowski,2014,302203023000,18,159.0,142.0,299.0,,,
pomorskie,gdański,2014,302204022000,41,92.0,105.0,238.0,,,
pomorskie,kartuski,2014,302205012000,34,166.0,202.0,391.0,,,
pomorskie,kościerski,2014,302206022000,51,111.0,132.0,417.0,,,
pomorskie,kwidzyński,2014,302207022000,21,135.0,192.0,394.0,,,
pomorskie,lęborski,2014,302208032000,36,110.0,129.0,548.0,,,
pomorskie,m. Gdańsk,2014,252261011000,55,421.0,458.0,1425.0,,,
pomorskie,m. Gdynia,2014,252262011000,39,315.0,339.0,805.0,,,
pomorskie,m. Sopot,2014,252264011000,14,83.0,58.0,307.0,,,
pomorskie,m. Słupsk,2014,252263011000,22,111.0,125.0,526.0,,,
pomorskie,malborski,2014,302209032000,112,122.0,125.0,291.0,,,
pomorskie,nowodworski,2014,302210011000,54,75.0,91.0,181.0,,,
pomorskie,pucki,2014,302211011000,29,134.0,137.0,555.0,,,
pomorskie,starogardzki,2014,302213042000,93,210.0,210.0,1806.0,,,
pomorskie,sztumski,2014,302216013000,26,83.0,140.0,282.0,,,
pomorskie,słupski,2014,302212022000,46,257.0,268.0,567.0,,,
pomorskie,tczewski,2014,302214023000,51,250.0,277.0,909.0,,,
pomorskie,wejherowski,2014,302215042000,94,442.0,366.0,1251.0,,,
warmińsko-mazurskie,bartoszycki,2014,302801011000,11,259.0,256.0,564.0,,,
warmińsko-mazurskie,braniewski,2014,302802011000,12,222.0,183.0,668.0,,,
warmińsko-mazurskie,działdowski,2014,302803011000,7,346.0,301.0,872.0,,,
warmińsko-mazurskie,elbląski,2014,302804012000,22,236.0,198.0,511.0,,,
warmińsko-mazurskie,ełcki,2014,202805000000,27,199.0,253.0,747.0,,,
warmińsko-mazurskie,giżycki,2014,202806000000,8,221.0,248.0,357.0,,,
warmińsko-mazurskie,gołdapski,2014,302818012000,41,177.0,182.0,507.0,,,
warmińsko-mazurskie,iławski,2014,302807011000,14,293.0,298.0,645.0,,,
warmińsko-mazurskie,kętrzyński,2014,302808022000,21,500.0,375.0,747.0,,,
warmińsko-mazurskie,lidzbarski,2014,302809022000,38,68.0,126.0,284.0,,,
warmińsko-mazurskie,m. Elbląg,2014,252861011000,35,806.0,647.0,2059.0,,,
warmińsko-mazurskie,m. Olsztyn,2014,252862011000,28,249.0,376.0,485.0,,,
warmińsko-mazurskie,mrągowski,2014,302810023000,13,99.0,94.0,302.0,,,
warmińsko-mazurskie,nidzicki,2014,302811012000,12,158.0,126.0,368.0,,,
warmińsko-mazurskie,nowomiejski,2014,302812022000,11,292.0,284.0,901.0,,,
warmińsko-mazurskie,olecki,2014,302813032000,7,124.0,128.0,151.0,,,
warmińsko-mazurskie,olsztyński,2014,302814013000,50,178.0,177.0,459.0,,,
warmińsko-mazurskie,ostródzki,2014,302815022000,24,239.0,259.0,686.0,,,
warmińsko-mazurskie,piski,2014,302816013000,9,203.0,212.0,329.0,,,
warmińsko-mazurskie,szczycieński,2014,302817022000,21,325.0,290.0,602.0,,,
warmińsko-mazurskie,węgorzewski,2014,302819012000,0,53.0,36.0,147.0,,,
wielkopolskie,chodzieski,2014,303001022000,3,71.0,86.0,102.0,,,
wielkopolskie,czarnkowsko-trzcianecki,2014,203002000000,23,83.0,88.0,199.0,,,
wielkopolskie,gnieźnieński,2014,303003023000,14,40.0,43.0,98.0,,,
wielkopolskie,gostyński,2014,303004013000,43,32.0,78.0,288.0,,,
wielkopolskie,grodziski,2014,303005012000,27,39.0,35.0,95.0,,,
wielkopolskie,jarociński,2014,303006012000,20,108.0,138.0,258.0,,,
wielkopolskie,kaliski,2014,303007012000,15,38.0,34.0,121.0,,,
wielkopolskie,kolski,2014,303009022000,10,103.0,101.0,107.0,,,
wielkopolskie,koniński,2014,303010013000,40,111.0,113.0,393.0,,,
wielkopolskie,kościański,2014,303011023000,32,174.0,191.0,190.0,,,
wielkopolskie,krotoszyński,2014,303012023000,4,63.0,98.0,68.0,,,
wielkopolskie,kępiński,2014,303008012000,35,72.0,79.0,228.0,,,
wielkopolskie,leszczyński,2014,303013012000,25,58.0,62.0,123.0,,,
wielkopolskie,m. Kalisz,2014,253061011000,19,0.0,0.0,240.0,,,
wielkopolskie,m. Konin,2014,253062011000,8,42.0,193.0,294.0,,,
wielkopolskie,m. Leszno,2014,253063011000,12,55.0,90.0,535.0,,,
wielkopolskie,m. Poznań,2014,253064011000,157,211.0,754.0,86.0,,,
wielkopolskie,międzychodzki,2014,303014012000,5,100.0,87.0,121.0,,,
wielkopolskie,nowotomyski,2014,303015012000,30,59.0,63.0,174.0,,,
wielkopolskie,obornicki,2014,203016000000,70,102.0,121.0,291.0,,,
wielkopolskie,ostrowski,2014,303017023000,36,182.0,222.0,221.0,,,
wielkopolskie,ostrzeszowski,2014,303018012000,20,69.0,66.0,158.0,,,
wielkopolskie,pilski,2014,303019022000,76,174.0,274.0,636.0,,,
wielkopolskie,pleszewski,2014,303020012000,8,74.0,108.0,332.0,,,
wielkopolskie,poznański,2014,303021033000,237,381.0,478.0,945.0,,,
wielkopolskie,rawicki,2014,303022013000,43,79.0,78.0,36.0,,,
wielkopolskie,szamotulski,2014,303024022000,50,119.0,126.0,167.0,,,
wielkopolskie,słupecki,2014,303023022000,17,72.0,97.0,107.0,,,
wielkopolskie,turecki,2014,303027022000,18,91.0,113.0,114.0,,,
wielkopolskie,wolsztyński,2014,303029012000,6,35.0,30.0,79.0,,,
wielkopolskie,wrzesiński,2014,303030012000,30,78.0,90.0,349.0,,,
wielkopolskie,wągrowiecki,2014,303028022000,76,105.0,142.0,319.0,,,
wielkopolskie,złotowski,2014,303031023000,13,118.0,91.0,197.0,,,
wielkopolskie,średzki,2014,303025012000,62,130.0,86.0,351.0,,,
wielkopolskie,śremski,2014,303026012000,23,42.0,46.0,386.0,,,
zachodniopomorskie,białogardzki,2014,303201011000,30,85.0,126.0,16.0,,,
zachodniopomorskie,choszczeński,2014,303202012000,18,81.0,95.0,207.0,,,
zachodniopomorskie,drawski,2014,303203013000,62,62.0,123.0,350.0,,,
zachodniopomorskie,goleniowski,2014,203204000000,37,119.0,80.0,494.0,,,
zachodniopomorskie,gryficki,2014,303205012000,37,158.0,216.0,367.0,,,
zachodniopomorskie,gryfiński,2014,303206012000,24,160.0,190.0,405.0,,,
zachodniopomorskie,kamieński,2014,303207013000,22,105.0,120.0,165.0,,,
zachodniopomorskie,koszaliński,2014,303209012000,37,62.0,69.0,276.0,,,
zachodniopomorskie,kołobrzeski,2014,303208022000,45,145.0,186.0,129.0,,,
zachodniopomorskie,m. Koszalin,2014,253261011000,23,80.0,105.0,123.0,,,
zachodniopomorskie,m. Szczecin,2014,253262011000,78,1296.0,1296.0,1831.0,,,
zachodniopomorskie,m. Świnoujście,2014,253263011000,12,49.0,75.0,97.0,,,
zachodniopomorskie,myśliborski,2014,303210013000,23,61.0,94.0,22.0,,,
zachodniopomorskie,policki,2014,303211012000,20,124.0,136.0,226.0,,,
zachodniopomorskie,pyrzycki,2014,303212012000,7,63.0,66.0,93.0,,,
zachodniopomorskie,stargardzki,2014,303214023000,54,286.0,229.0,190.0,,,
zachodniopomorskie,szczecinecki,2014,303215023000,33,74.0,74.0,259.0,,,
zachodniopomorskie,sławieński,2014,303213011000,18,113.0,150.0,369.0,,,
zachodniopomorskie,wałecki,2014,303217023000,9,146.0,76.0,234.0,,,
zachodniopomorskie,łobeski,2014,303218013000,15,94.0,151.0,256.0,,,
zachodniopomorskie,świdwiński,2014,303216022000,34,117.0,111.0,317.0,,,
łódzkie,bełchatowski,2014,201001000000,28,166.0,149.0,262.0,,,
łódzkie,brzeziński,2014,301021011000,6,35.0,43.0,78.0,,,
łódzkie,kutnowski,2014,301002022000,71,209.0,270.0,367.0,,,
łódzkie,m. Piotrków Trybunalski,2014,251062011000,45,163.0,212.0,0.0,,,
łódzkie,m. Skierniewice,2014,251063011000,28,19.0,28.0,178.0,,,
łódzkie,m. Łódź,2014,251061011000,0,0.0,0.0,1818.0,,,
łódzkie,opoczyński,2014,301007012000,12,206.0,230.0,134.0,,,
